date,id,nb_mots,phrase,type
2026-01-20,252,7,إشارات صامتة قد تكشف سكري الأطفال مبكرا,h3
2026-01-20,253,11,دراسة بريطانية تكشف الثمن الخفي لاستخدام الشاشات في سنوات الطفولة الأولى,h3
2026-01-20,254,11,لست مغناطيسا للعلاقات السامة.. قلبك فقط يعمل على تردد عاطفي مضلل,h3
2026-01-20,255,11,المكواة التقليدية أم جهاز البخار؟ دليل عملي لاختيار الأداة الأنسب لملابسك,h3
2026-01-20,256,6,الأبوة بين الموروث الاجتماعي ومتطلبات العصر,h3
2026-01-20,257,7,"قشور الليمون.. ""كنز أصفر"" غني بالفوائد الصحية",h3
2026-01-20,258,11,غسل الأطباق بلا عناء.. هل تضيعين وقتك وتهدرين الماء دون فائدة؟,h3
2026-01-20,259,13,بعد استراليا.. فرنسا تدرس حظر منصات التواصل الاجتماعي على الأطفال دون 15 عاما,h3
2026-01-20,260,7,هل الرجال أكثر عقلانية والنساء أكثر عاطفية؟,h3
2026-01-20,261,10,"بريطانيا تتهم ميتا ""بغض الطرف"" عن إعلانات القمار غير القانونية",h3
2026-01-20,262,11,انفجار بمقر شركة روكستار.. هل سيتأجل طرح جي تي إيه 6؟,h3
2026-01-20,263,8,"الروبوتات الصينية تصل مصانع ""إيرباص"" في أحدث صفقاتها",h3
2026-01-20,264,9,"""أوبن إيه آي"" تنوي طرح جهازها الغامض هذا العام",h3
2026-01-20,265,10,اجعل خاصية البحث في ويندوز 11 أفضل عبر هذه الأداة,h3
2026-01-20,266,9,ثورة الهواتف ثلاثية الطي.. هل تنجح أم مصيرها النسيان؟,h3
2026-01-20,267,4,"لماذا تأخر إطلاق""سيري"" الذكية؟",h3
2026-01-20,268,10,غوغل تطرح تحديثا كبيرا لأداة توليد مقاطع الفيديو بالذكاء الاصطناعي,h3
2026-01-20,269,6,كيف ستحسم الصين سباق الذكاء الاصطناعي؟,h3
2026-01-20,270,12,لص يسرق الذواكر فقط من الحواسيب بكوريا الجنوبية تاركا أي شيء آخر,h3
2026-01-20,271,9,خلل في ويندوز 11 يمنع الأجهزة من إيقاف التشغيل,h3
2026-01-20,272,12,أكثر من 430 ألف غيغابت في الثانية.. رقم قياسي جديد بسرعة الإنترنت,h3
2026-01-20,273,8,رحلة صناعة المحتوى الرقمي من الهواية إلى المهنة,h3
2026-01-20,274,9,"الصين ترفض استقبال معالجات إنفديا ""إتش 200"".. ما الأسباب؟",h3
2026-01-20,275,10,6 إشارات إلى أن سباق الذكاء الاصطناعي دخل مرحلة جديدة,h3
2026-01-20,276,10,ميتا تعتمد على الطاقة النووية لتغذية مراكز بيانات الذكاء الاصطناعي,h3
2026-01-20,277,7,هل يبتلع المنفى من بقي من الإسلاميين؟,h3
2026-01-20,278,9,محمود ممداني يتحدث للجزيرة نت عن سم أفريقيا البطيء,h3
2026-01-20,279,12,"من مصر القديمة إلى الجزيرة العربية.. كيف تغيرت نجوم ""الصياد"" عبر التاريخ؟",h3
2026-01-20,280,9,ماذا شاهد ابن بطوطة في قلعة الإسلام الأخيرة بأوروبا؟,h3
2026-01-20,281,10,ماركس يغزو نيويورك.. الثروة ملك إيلون ماسك وممداني يملك الشارع,h3
2026-01-20,282,11,الغريب الذي حمل الإسلام في كل مكان.. هل بيغوفيتش هو الحل؟,h3
2026-01-20,283,10,ما حقيقة طائر صلاح الدين الأيوبي الأسود الذي أرعب المصريين؟,h3
2026-01-20,284,8,هل ينقلب المسيحيون الإنجيليون في أميركا ضد إسرائيل؟,h3
2026-01-20,285,5,أنا أقاوم إذن أنا موجود,h3
2026-01-20,286,10,"قناع الغرب الذي نعرفه يسقط ووجهه ""القبيح"" يوشك أن يظهر",h3
2026-01-20,287,9,"أنقذتهم الصلاة.. كيف صاغ الإسلام ""الوعي الأسود"" في أميركا؟",h3
2026-01-20,288,7,الكلمات المتوحشة.. الفاشية المتفجرة على لسان نتنياهو,h3
2026-01-20,289,6,لماذا رفض الروس الإسلام واعتنقوا الأرثوذكسية؟,h3
2026-01-20,290,7,قصة منتج إسلامي لا تستطيع فرنسا حصاره,h3
2026-01-20,291,9,"""مؤشرات للبيع"".. كيف وقعت الجامعات في فخ المجلات العلمية؟",h3
2026-01-20,292,6,كم دولة هاجمتها إسرائيل عام 2025؟,h3
2026-01-20,293,5,10 خرائط ورسوم تعرفك بفنزويلا,h3
2026-01-20,294,8,"""البارجة ‘العصية’ التي أطلقها ترامب لتخرق أعالي البحار",h3
2026-01-20,295,9,ما هو سلاح الوهم وكيف يغير معادلة الحرب الحديثة؟,h3
2026-01-20,296,9,صاروخ تركي فرط صوتي جديد تتحدى به أنقرة الخصوم,h3
2026-01-20,297,8,"كيف تجند ""سي آي إيه"" العملاء المزدوجين وتشغلهم؟",h3
2026-01-20,298,8,أميركا تطور قنبلة جديدة خارقة للتحصينات.. لماذا الآن؟,h3
2026-01-20,299,10,المقامرة النووية.. إليك اللحظة التي كادت أن تغير مصير العالم,h3
2026-01-20,300,11,"ضابط في ""سي آي إيه"" يكشف 10 خطوات لصيد أخطر الجواسيس",h3
2026-01-20,301,9,"كيف أفشلت روسيا ""مشروع فانهايم"" الأميركي والبريطاني قبل ولادته؟",h3
2026-01-20,302,8,القاتل الآلي الجديد.. إليك سر دبابة المستقبل الأميركية,h3
2026-01-20,303,5,مختبرات سرية يمكنها قتل الملايين,h3
2026-01-20,304,6,القنبلة النووية الأميركية لا تشبه غيرها,h3
2026-01-20,305,11,كرة سلة ومنشفة.. 8 حيل لراحة الظهر في رحلات الطيران الطويلة,h2
2026-01-20,306,8,مينسك.. عاصمة خضراء بهوية هادئة في أوروبا الشرقية,h3
2026-01-20,307,10,إير فرانس تلغي رحلاتها المباشرة بين باريس وعاصمة أفريقيا الوسطى,h3
2026-01-20,308,7,رواندا وتوغو توقعان اتفاقية سفر بلا تأشيرة,h3
2026-01-20,309,12,"""مليون دولار لليلة"".. ماذا قال مغردون عن أول فندق على سطح القمر؟",h3
2026-01-20,310,12,مقاعد أضيق وخدمات متواضعة.. لماذا تختبر شركات الطيران صبر ركاب الدرجة الاقتصادية؟,h3
2026-01-20,311,7,وجهة الشتاء الدافئة.. اكتشف كنوز الجنوب التونسي,h3
2026-01-20,312,7,لماذا لا نبتسم في صور جواز السفر؟,h3
2026-01-20,313,6,كيف تقضي ليالي الشتاء في الدوحة؟,h3
2026-01-20,314,13,متحف ياباني لا يدخله الزوار بالأحذية.. تجربة فنية تمشي فيها عبر الضوء والماء,h3
2026-01-20,315,13,بتسوانا تطلق برنامج منح الجنسية للمستثمرين الأجانب بمساهمة تبدأ من 75 ألف دولار,h3
2026-01-20,316,8,شاهد.. ذكريات مسافر من مطار القدس المهدد بالاستيطان,h3
2026-01-20,317,10,التفتيش العشوائي بالمطارات.. ما الذي يضعك تحت الشك؟ وما حقوقك؟,h3
2026-01-20,318,7,لماذا تختار العائلات جزيرة موريشيوس لقضاء عطلتها؟,h3
2026-01-20,319,11,"دراسة: أكثر 10 مطارات مرهقة في العالم.. ومطار ""ذهبي"" للسفر الهادئ",h3
2026-01-20,320,5,بالصور.. جمال القدس في أزقتها,h3
2026-01-20,321,6,ما مصير الحقائب المفقودة في المطارات؟,h3
2026-01-20,322,11,واشنطن توسع سياسة التأشيرات بضمان مالي لتشمل 13 دولة أغلبها أفريقية,h3
2026-01-20,323,8,2026 عام السياحة العميقة.. وهذه أبرز وجهات السفر,h3
2026-01-20,324,10,"ريادة واستدامة.. الدوحة تتوج بلقب ""عاصمة السياحة الخليجية لعام 2026""",h3
2026-01-20,325,13,بعد 4 أشهر من اختفائه.. السلطات السورية تعلن العثور على المنتج محمد قبنض,h3
2026-01-20,326,10,عوالم جديدة وصراعات مصيرية في مسلسلات مغامرات 2026.. تعرف عليها,h3
2026-01-20,327,11,مجسم المسجد الأقصى في طرابزون.. رسالة تضامن تركية مع القضية الفلسطينية,h3
2026-01-20,328,10,المسلسلات القصيرة في رمضان.. رهان الصناع على ذائقة الجمهور الجديد,h3
2026-01-20,329,5,"""مانتيس"".. حين يصبح العنف هوية",h3
2026-01-20,330,12,"جوائز ""جوي أوردز"" تعيد فضل شاكر للأضواء ونجله يكشف تطورات وضعه الصحي",h3
2026-01-20,331,9,تحولات هادئة وأدوار معقدة.. أحمد السعدني يخلع عباءة النمطية,h3
2026-01-20,332,10,"بعد استحواذ ""نتفليكس"" على ""وارنر"" … ما هو مستقبل السينما؟",h3
2026-01-20,333,9,"فيلم ""غرينلاند 2: الهجرة"".. السؤال المؤلم عن معنى الوطن",h3
2026-01-20,334,8,"فيلم ""الوحشي"".. المهاجر الذي نحت أحلامه على الحجر",h3
2026-01-20,335,8,انتخاب الفلسطينية نجوى نجار عضوا بالأكاديمية الأوروبية للسينما,h3
2026-01-20,336,11,"ظافر العابدين يعود إلى الإخراج بفيلم ""صوفيا"" في مهرجان سانتا باربرا",h3
2026-01-20,337,9,"فيلم ""الرئيسيات"".. وهم السيطرة البشرية في سينما الرعب المعاصر",h3
2026-01-20,338,7,السودان في قلب مشروع الشرق الأوسط الجديد,h3
2026-01-20,339,7,فرعون في القرآن: جذور الاستبداد والطغيان (1),h3
2026-01-20,340,6,أمطار غزة تكشف آثار الحرب العميقة,h3
2026-01-20,341,6,دروس الإسراء والمعراج في المقاصد والحكم,h3
2026-01-20,342,6,عندما تباع السيارات بلا أنظمة سلامة,h3
2026-01-20,343,9,مجلس السلام في غزة: حل أزمة أم إخضاع سياسي؟,h3
2026-01-20,344,6,كمبوديا وتايوان.. صراع النفوذ خلف الكواليس,h3
2026-01-20,345,5,ياسين بونو.. ابتسامة تحرس المرمى,h3
2026-01-20,346,7,سوريا في لحظة القوة: الحكمة بدل الانتقام,h3
2026-01-20,347,5,إيران.. بين سيناريوهات السقوط والبقاء,h3
2026-01-18,348,6,التوازن الرقمي أساس تربية واعية,titre
2026-01-18,349,5,تنظيم وقت استخدام الشاشات,liste
2026-01-18,350,29,يحتاج الطفل إلى توجيه واع من أسرته لاستخدام التكنولوجيا بطريقة إيجابية تضمن التعلم والمتعة دون الإضرار بصحته النفسية أو الجسدية,paragraphe
2026-01-18,351,24,يعد الحوار المستمر مع الطفل حول ما يشاهده أو يلعبه وسيلة فعالة لفهم اهتماماته وتعزيز ثقته بنفسه,paragraphe
2026-01-18,352,21,يساعد تحديد أوقات ثابتة لاستخدام الأجهزة الإلكترونية على خلق روتين صحي ومتوازن داخل الأسرة,paragraphe
2026-01-18,353,26,تشجيع الأنشطة البدنية مثل اللعب في الحديقة أو ممارسة الرياضة يساهم في تنمية مهارات الطفل الحركية والاجتماعية,paragraphe
